track_name,artist_name,track_id,saved,simplified_genre
Kill Too Hard,Wu-Tang Clan,1CVFSvO7aHpeF222FlvBjV,FALSE,hip hop
"Yo, Is You Cheo? (feat. Cheo Hodari Coker) - (Skit)",Wu-Tang Clan,538WGQGxooJhaw5bKZwXwY,FALSE,hip hop
Listen,Wu-Tang Clan,4Vk7782doPVfW4wQpeMPKa,FALSE,hip hop
"Hollow Bones (feat. Raekwon, Inspectah Deck & Ghostface Killah)",Wu-Tang Clan,1K2cJxXkgdeq5IsnxYlNk0,FALSE,hip hop
"The Black Diamonds (feat. Ghostface, Roc Marciano, & Killa Sin)",Wu-Tang Clan,6s4fujju9FYU51nCCLlyN7,FALSE,hip hop
If What You Say Is True (feat. Streetlife),Wu-Tang Clan,5wwCSiHSYPFGnFMkjt7kbx,FALSE,hip hop
Start The Show,Wu-Tang Clan,7d3woostxhE6APhRCOma3b,FALSE,hip hop
Street Corners,Wu-Tang Clan,6dYQlInszjxBogfIcOHSot,FALSE,hip hop
Keep Hustlin - Trillbass Remix,Wu-Tang Clan,5FGeDXRdYpblroeK29RUt1,FALSE,hip hop
"Frozen (feat. Method Man, Killa Priest and Chris Rivers)",Wu-Tang Clan,32WLytuvV4HDsdPqzfdqSs,FALSE,hip hop
"Reunited (feat. GZA, Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan,2FLFEko8VF1eYL0Tdp1T9m,FALSE,hip hop
"Back In the Game (feat. Method Man, Inspectah Deck, GZA, Raekwon, Ghostface Killah & Ronald Isley)",Wu-Tang Clan,72f0ENenBehRqcNrfgYYpJ,FALSE,hip hop
The Heart Gently Weeps,Wu-Tang Clan,1KgXGS41I5n7boAi1ePs77,FALSE,hip hop
"My Only One (feat. Ghostface Killah, RZA, Cappadonna, and Steven Latorre)",Wu-Tang Clan,3SWeWMqoBa6nh8LVyHJUm7,FALSE,hip hop
"Ya'll Been Warned (feat. Method Man, RZA, Inspectah Deck, Raekwon & Masta Killa)",Wu-Tang Clan,4ik2p5hz9imqkMNa3jXGSn,FALSE,hip hop
Only The Rugged Survive (feat. RZA),Wu-Tang Clan,3lk3RDehAhagBgzxbeN2IU,FALSE,hip hop
"Bells Of War (feat. U-God, Method Man, RZA, Masta Killa, Raekwon & Ghostface Killah)",Wu-Tang Clan,4183G4SSqcqrCuBHpLT42t,FALSE,hip hop
Josephine,Wu-Tang Clan,0rRlZtpthbCiun2SofXjvj,FALSE,hip hop
"Da Mystery of Chessboxin' (Live in San Bernadino, CA) (2019 - Remaster)",Wu-Tang Clan,1cjOwhAwKdn6XUm9hm6zeN,TRUE,hip hop
"Careful (Click, Click) (feat. RZA, U-God, Masta Killa, Cappadonna, Ghostface Killah & Inspectah Deck)",Wu-Tang Clan,7hUNOFpJNxK3EdryB5PqAJ,FALSE,hip hop
Wu-Tang Reunion,Wu-Tang Clan,3YAxHi6nY1bqrqSI5OQBKa,FALSE,hip hop
One Blood Under W (feat. Masta Killa & Junior Reid),Wu-Tang Clan,1fFWpiIB3HozI4tTkeQMEz,FALSE,hip hop
Skit,Wu-Tang Clan,767E1Qs4F7Fvp8MD8a0qH9,FALSE,hip hop
"Never Feel This Pain (feat. Inspectah Deck, U-God, & Tre Williams)",Wu-Tang Clan,4GIePneDEbkpKL50lBfvlU,FALSE,hip hop
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Wu-Tang Clan,119c93MHjrDLJTApCVGpvx,TRUE,hip hop
Nyc Crack,Wu-Tang Clan,06YfaAMx2I5cQobI2ozy6K,FALSE,hip hop
"Deadly Melody (feat. Masta Killa, U-God, RZA, Method Man, GZA, Streetlife & Ghostface Killah)",Wu-Tang Clan,4uUN0ZflJbw7bVINbcHMq6,FALSE,hip hop
Infomercial #1,Wu-Tang Clan,4zcQfiSRjsz3roAbQESsVO,FALSE,hip hop
Intro (feat. RZA & GZA),Wu-Tang Clan,57C8xbz3dy5G68nrVlqBG8,FALSE,hip hop
The Projects (feat. Shyeim),Wu-Tang Clan,2DcGbkpl1IpQnlN1O3ud1O,FALSE,hip hop
"Meteor Hammer (feat. Ghostface, Action Bronson, & Termanology)",Wu-Tang Clan,4fsw3eygwkl9qGVmD6QY1R,FALSE,hip hop
Still Grimey,Wu-Tang Clan,1DLm6kfvLp0pP1SthkXa9N,FALSE,hip hop
Ill Figures,Wu-Tang Clan,3F48e8dkvWHC7PnidWWBLr,FALSE,hip hop
Fragments - Instrumental,Wu-Tang Clan,1SbRx55wnGSHgnYtqZiIjL,FALSE,hip hop
Can It Be All So Simple - Radio Edit,Wu-Tang Clan,4Ak1XhJt4AB8JGSLiZwGSx,TRUE,hip hop
"The W (feat. GZA, U-God, Method Man & Raekwon)",Wu-Tang Clan,1Iq4llSDRkLrkUjdbG3sP2,FALSE,hip hop
"Brooklyn Zoo (Live in San Bernadino, CA) (2019 - Remaster)",Wu-Tang Clan,4AEscKIUxXFAEsPHTe1NE0,FALSE,hip hop
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk) - A Cappella",Wu-Tang Clan,61QU5MPwOReHIAfnY4vh54,TRUE,hip hop
Still Grimey - Instrumental,Wu-Tang Clan,5LzUdQ1YSqZaqBQ4TAZGbQ,FALSE,hip hop
"Uzi (Pinky Ring) (feat. U-God, Raekwon, Ghostface Killah, RZA, Method Man, Inspectah Deck, Masta Killa & GZA)",Wu-Tang Clan,2O1bHmA2x2eQTOHjXEBUOv,FALSE,hip hop
"225 Rounds (feat. U-God, Cappadonna, Bronze Nazareth & RZA)",Wu-Tang Clan,1gb6P6hvBRTVYugzwSfKuv,FALSE,hip hop
"Cash Still Rules / Scary Hours (Still Don't Nothing Move But the Money) (feat. Raekwon, Method Man & Ghostface Killah)",Wu-Tang Clan,2fmbg7Em6k5bAEhRou5Exc,FALSE,hip hop
"For Heavens Sake (feat. Inspectah Deck, Masta Killa & Cappadonna)",Wu-Tang Clan,5bsRCiIFzoL5bRc2chlObc,FALSE,hip hop
Starter,Wu-Tang Clan,7KwQSWISQw7xUX5V9p18sg,FALSE,hip hop
Fatal Hesitation,Wu-Tang Clan,68boK3nLlzuoG1S8AaIASt,FALSE,hip hop
Captain Brunch - Instrumental,MF DOOM,7mBqccBNjquGFk9ocja1Se,FALSE,hip hop
Can't Reform Em,MF DOOM,3FmZ4vqx6VC6QgsxqsZLPb,FALSE,hip hop
Agrimony,MF DOOM,50eSaKQWmeGBlREbMo8nBc,FALSE,hip hop
SUPERVILLAINZ,MF DOOM,6nBFVn2N4cqRfTYBoVxRod,FALSE,hip hop
GAZZILLION EAR - JNEIRO JAREL / DAVE SITEK REMIX,MF DOOM,4IFXrNXrMWxvnUGOzxY19g,FALSE,hip hop
Running Around with Another,MF DOOM,53XFhn9wh9QNSJxB4OzZo8,FALSE,hip hop
Meat Grinder (Four Tet Remix),MF DOOM,7LF9PmEoiAZPGuOjAW7Gab,FALSE,hip hop
ABSOLUTELY,MF DOOM,1b6jcx91c0DCGwrMKX5taA,FALSE,hip hop
Captain Crunch - Instrumental,MF DOOM,7qQtuBRB7OCANWsbV2lu8G,FALSE,hip hop
Change the Beat (Acapella Version),MF DOOM,2LAP9Ea4To8PDE5aGDa9wJ,FALSE,hip hop
BUMPY'S MESSAGE,MF DOOM,7Dq8TdfrfuILtqSHK5lFj9,FALSE,hip hop
3.214,MF DOOM,3uKeKJbDwx7nhDtY9AXBy3,FALSE,hip hop
LIGHTWORKS,MF DOOM,2VTO4YKpCs9WJj8GBVHkwW,FALSE,hip hop
Guv'nor,MF DOOM,5nT8JuJfIGlYvZRLoQwZ6H,FALSE,hip hop
Fluid (Instrumental),MF DOOM,6WMCBye5xh9dY4k383PgKt,FALSE,hip hop
Light of the Past,MF DOOM,4JQzDgW7WklgkJgdDXeUIA,FALSE,hip hop
Eye,MF DOOM,7BQWkQjZ4RmzCehucHJmt3,FALSE,hip hop
A.T.H.F. (Aqua Teen Hunger Force),MF DOOM,03yMZBtC3QxyK7ttlBLeme,FALSE,hip hop
"CELLZ, Pt. 2",MF DOOM,2wweNcL8apGcj0B0fHHkwb,FALSE,hip hop
No Names,MF DOOM,7pWKCRsXpS9BjPNODt72EM,FALSE,hip hop
Winter Blues,MF DOOM,4zlJQSpKHiGVbxEpvn5Pos,FALSE,hip hop
STILL DOPE,MF DOOM,2Lb04bitEjcb6jkrNm8fRg,FALSE,hip hop
THE.GREEN.WHORE.NET,MF DOOM,0uNYgCOqmlWYiPLGn1wakY,FALSE,hip hop
Curls,MF DOOM,0V3nTTKA24XKCayp8igU4l,FALSE,hip hop
Gazzillion Ear - Instrumental,MF DOOM,2Mophz6FAcNhts5QJhJXnU,FALSE,hip hop
Gazzillion Ear - Acapella,MF DOOM,0I6B1NUfiyevWn3IWq9lGW,FALSE,hip hop
Kon Karne,MF DOOM,6hezGXLMcnIRxzXoA7cYiP,FALSE,hip hop
Safed Musli,MF DOOM,7s1n6c0cEwxofxlIHLjDhw,FALSE,hip hop
A Name to the Face,MF DOOM,38tRz5tZ7UmI1IbjDWLBdF,FALSE,hip hop
Wash Your Hands,MF DOOM,3uMo8ddCqcSqANrEMK8IzE,FALSE,hip hop
My Love,MF DOOM,3nQvlkzrkoVbudVgebOskd,FALSE,hip hop
Dawg Friendly,MF DOOM,3mO8uMhiiPTibubQTFiT6h,FALSE,hip hop
Cedar,MF DOOM,5iv1g2p5zoOn2mfqX2nTUz,FALSE,hip hop
White Willow Bark,MF DOOM,5EjG9InZcxcvm24mvHMI9n,FALSE,hip hop
Shadows of Tomorrow,MF DOOM,2DGrID7i8pkoqR2gHxnEHC,FALSE,hip hop
You Understand What I’m Sayin‘?,MF DOOM,0N0Vzzuf33qMzmHCFQPGkV,FALSE,hip hop
Dragon's Blood,MF DOOM,2tDtwhAnAX3EDDYUeizAbN,FALSE,hip hop
Burdock Root,MF DOOM,0aZrzcOVwGp1rv9HGgsw8u,FALSE,hip hop
Pearls,MF DOOM,1qfSNhujVl8A30RgrcOFLm,FALSE,hip hop
Potholderz feat. Count Bass D,MF DOOM,1VZUXXUGqIxePaMUXkabRn,TRUE,hip hop
Patchouly Leaves,MF DOOM,3XSEPSIaPX419N2M0neoFy,FALSE,hip hop
Vinca Rosea,MF DOOM,4qqAEjOvTQBUEfTBbyqn26,FALSE,hip hop
RAP AMBUSH,MF DOOM,0nvC24oZReS7RPAa7HDahp,FALSE,hip hop
You Masked for It,MF DOOM,4oZxLQ4KZnlQ2ZIb8eilNj,FALSE,hip hop
Nautical Depth,MF DOOM,2NyxHxhRXmq1jqCTdvJz7I,FALSE,hip hop
Pause Tape,MF DOOM,4lrFne1l4iPLbJ5NbHhrDD,FALSE,hip hop
ANGELZ,MF DOOM,18JUkS8vwkFlOPlt3IzZ4T,TRUE,hip hop
Sleeping Dogs - Instrumental,MF DOOM,63rOr4FfakLZFeHvIxh86Q,FALSE,hip hop
Kit What's The Scoop,Slick Rick,2M2K9rnLfeDOkYmvckSgTC,FALSE,hip hop
All Alone (No One To Be With),Slick Rick,1e0P4FhjBBMyvO562dLExL,FALSE,hip hop
Children's Story,Slick Rick,15HgR9Ht4obJOcMG4wregp,FALSE,hip hop
Jail Skit,Slick Rick,1CARw3aSn54zRgT7Aofy6a,FALSE,hip hop
Kit (What's The Scoop),Slick Rick,5q5jJPJ8nZnrbxbg6cjeYD,FALSE,hip hop
The Ruler's Back,Slick Rick,4m5vFbIlYzIETki3H6za3E,FALSE,hip hop
2 Way Street,Slick Rick,1u5D1mbiReKFB6p2IBaOEj,FALSE,hip hop
Treat Her Like A Prostitute,Slick Rick,5J5WtCf0505eTmeU6LSVaS,FALSE,hip hop
Mona Lisa,Slick Rick,5JV45IebgbfO3EylYV49rl,FALSE,hip hop
Treat Her Like A Prostitute,Slick Rick,0igwjmMoXOZsm77dfwHZ9C,FALSE,hip hop
Memories,Slick Rick,1pnw1lIXSbvmXbg3JqLn9K,FALSE,hip hop
"Teacher, Teacher",Slick Rick,5Rb69f2QpCJZltdJJnXJxj,FALSE,hip hop
Frozen,Slick Rick,7LnyBS1HnWixXZHhFZW3he,FALSE,hip hop
"A Love That's True, Part 2",Slick Rick,4sbQGUW6ufpHMQh1FmJEP7,FALSE,hip hop
Snakes Of The World Today,Slick Rick,03RGySIFPKRmT0gbrKviTK,FALSE,hip hop
Children's Story - Demo,Slick Rick,4QRyILF0m4S9txEyTGgUyD,FALSE,hip hop
Q-Tip & Peter Gunz Skit,Slick Rick,3AFFJrhGKs4Wsgaj2bfL5e,FALSE,hip hop
Mona Lisa - Demo,Slick Rick,0kz7C1wGuEqpFx2hGIv9Gy,FALSE,hip hop
Moses,Slick Rick,3U2LLx5gvqscfejxgwCrUK,FALSE,hip hop
Hey Young World,Slick Rick,0q29h0PnCnuo7B0xXcg2mp,FALSE,hip hop
Trapped In Me,Slick Rick,3xvKnG91qD7a0NXMyEs4kD,FALSE,hip hop
I'm Captive,Slick Rick,7kkDcdHPH8uLssezcDHtEK,FALSE,hip hop
Adults Only,Slick Rick,7JGQfGgBhxNuf4HmW8nbya,FALSE,hip hop
"Teacher, Teacher",Slick Rick,77S5EqAq3hkVbAepvHkwLy,FALSE,hip hop
Snakes Of The World Today,Slick Rick,71BUJtWtz35RrAdEjPwFOL,FALSE,hip hop
Teenage Love,Slick Rick,4nAukQPJhSwQMCAvRrQnb4,FALSE,hip hop
Metropolis,Slick Rick,4j3dEuy3J6X8z6LXWSgc9G,FALSE,hip hop
Ship,Slick Rick,3aKV2t5ZgNI9iFK97hPcKo,FALSE,hip hop
Mona Lisa,Slick Rick,5xc1DBXmB7MTajxDJ9cJcq,FALSE,hip hop
I Shouldn't Have Done It,Slick Rick,59aNG32udT1AquTsbViscF,FALSE,hip hop
Jail Skit,Slick Rick,2hA0NsxR1Wa3guRJWOkB5E,FALSE,hip hop
"I Own America, Part 2",Slick Rick,0pauRNywn63vhqtrq5RIQY,FALSE,hip hop
Indian Girl (An Adult Story),Slick Rick,4aI8SIgYlGR31syFu7bj39,FALSE,hip hop
Unify,Slick Rick,1cVgA665x3UJAOn7NmrR8A,FALSE,hip hop
It's A Boy,Slick Rick,4eT8MOHlnz15aSwMmmtRj4,FALSE,hip hop
Trapped In Me,Slick Rick,1zGnNCJ2BUlAr99p8oQ18e,FALSE,hip hop
The Moment I Feared,Slick Rick,7qCZ9bpAhGWz7KaQyOkUzO,FALSE,hip hop
Let's Get Crazy,Slick Rick,6I3gEwgOLjyze9WQIG7tzs,FALSE,hip hop
Teenage Love,Slick Rick,3F644VZh6mKJYdH3gSlrjb,FALSE,hip hop
2 Way Street,Slick Rick,4DetmNhzfCnnVI6FZ5qxHU,FALSE,hip hop
Who Rotten 'Em,Slick Rick,1jsqjla8ig5FNK1qRpAI7i,FALSE,hip hop
Midas Touch,Slick Rick,1iyviYarEr2EofaXCDtLOS,FALSE,hip hop
Cuz It's Wrong,Slick Rick,5DPNXjPenhJgf094kTCEqN,FALSE,hip hop
Runaway,Slick Rick,3vWhNbAi76ssQqtUeEPXm3,FALSE,hip hop
Can't Dance To A Track That Ain't Got No Soul,Slick Rick,5grq112i6EusqqzayoSPAG,FALSE,hip hop
Memories,Slick Rick,3k0iriLnkFyg6rHduebGmn,FALSE,hip hop
Bugsy Radio Skit (1),Slick Rick,0z0Zi24m0J5ZntOS1ALw0e,FALSE,hip hop
"I Own America, Part 2",Slick Rick,4bksDlPgdNJYOHli1cCXon,FALSE,hip hop
It's A Boy,Slick Rick,2ZLeag4jNNJvpSdtYV7u2T,FALSE,hip hop
The Don - Don Dada Remix (Explicit Version),Nas,5CEcGvrtcekOjahQikB11n,FALSE,hip hop
Adult Film (ft. Swizz Beatz),Nas,12YsdqzQU8JzxD8PyuqdZ0,FALSE,hip hop
Count Your Blessings,Nas,0kTm6R5uFSU6fVznSh5UfU,FALSE,hip hop
Black Girl Lost (feat. JoJo Hailey),Nas,1rct9wn4TaowW2USO2QhM4,FALSE,hip hop
No Introduction,Nas,2uo28SnqCYEkNzjm1jPRRL,FALSE,hip hop
Daughters,Nas,2cOfceFeMN2YgYaOf3KYJ6,FALSE,hip hop
Slow it Down,Nas,2oOMMKZV7SmCLdjALkOgkA,FALSE,hip hop
Pretty Young Girl,Nas,4RFsIygeG7dipnx0qHowPs,FALSE,hip hop
Project Roach,Nas,3mKk1b1j2WiqlQHTCAbu2f,FALSE,hip hop
Hollywood Gangsta,Nas,2f6vWlmKcmJFBcT6iFamgO,FALSE,hip hop
"The World Is Yours - Live at Webster Hall, NYC - Dec. 17, 2002",Nas,7HPTJaPzaJfcLcgKUfGH1m,TRUE,hip hop
Streets Talkin',Nas,5PE6HaM0C18ANGnmFkF79b,FALSE,hip hop
One Time 4 Your Mind (feat. National Symphony Orchestra) - Live,Nas,2Kl5Su2ojnW0sF6PqPeqCu,FALSE,hip hop
Not Going Back,Nas,7vJJvoWJQceVrjj4zaFUch,FALSE,hip hop
Meet Joe Black,Nas,6DxuDt3ixGmXWKOTwaA2vz,FALSE,hip hop
It Ain't Hard to Tell,Nas,0ySCYRXVugL9xDBecGc0jr,FALSE,hip hop
Never Die (feat. Lil Wayne),Nas,5uTQKPRk3rfOOt97WIHf8f,FALSE,hip hop
Serious Interlude,Nas,3H6ULj4SwNvFIBgMEzjWMP,FALSE,hip hop
Fever,Nas,2Ikg6hRQOa6e29sq5xWhM8,FALSE,hip hop
Office Hours (feat. 50 Cent),Nas,7cXlDCmulkI5UWLCtSjhRF,FALSE,hip hop
Rare,Nas,465eCPwUAz2qz7IdQaxUui,FALSE,hip hop
You Can't Stop Us Now,Nas,2kEbPEMicaB6ouqCcmNmtq,FALSE,hip hop
"Affirmative Action (feat. AZ, Cormega & Foxy Brown)",Nas,4L4WTX2XNTtzAcyHQU9d0G,FALSE,hip hop
The Definition (feat. Brucie B.),Nas,5HCPqll3QeQz3SVCWMxJuC,FALSE,hip hop
Car and Clothes,Nas,3kk5xVRckj6D5SJRewEG3O,FALSE,hip hop
No Introduction,Nas,1gw2OBsVe6TvWxzWTAaHwo,FALSE,hip hop
The Genesis (feat. National Symphony Orchestra) - Live,Nas,2CbSv9Dw5IY03avuaWJbeL,FALSE,hip hop
Blue Bentley,Nas,0PGuW0DxpYnQxrgZdepucX,FALSE,hip hop
Loco-Motive,Nas,7suNOOu3xrgMxDmQxAWGCv,FALSE,hip hop
No Phony Love (feat. Charlie Wilson),Nas,41zVhpZuRDsGYKuxnyGxgV,FALSE,hip hop
Talkin Loud,Nas,1WSral1eFr10pSrWdccBbr,FALSE,hip hop
Speechless,Nas,1N9fCcMU7wCXbNO3EpwPkd,FALSE,hip hop
"The Cross - Live at Webster Hall, NYC - Dec. 17, 2002",Nas,2wqBqy9KuN1UD15WvzKeYu,FALSE,hip hop
Money Over Bullshit,Nas,4CgVADr5mX2tATGxVemeRm,FALSE,hip hop
Don't Talk,Nas,3JiGnXAkY3d0M6Hsi6LTQ0,FALSE,hip hop
Halftime,Nas,33BkKAyogx7YXVWdrUlr76,FALSE,hip hop
"One Mic, One Gun",Nas,6UAFvSKQd81V0fFlC8bHEW,FALSE,hip hop
Hip Hop Is Dead,Nas,5z37OkOEzss0a6F5bxjlkS,FALSE,hip hop
Stay,Nas,3xY4TcsCUR8q0J1NgL8QK3,FALSE,hip hop
"Intro - Live at Webster Hall, NYC - Dec. 17, 2002",Nas,37qiI9UYhj30JETjKP03cj,FALSE,hip hop
Get Light,Nas,3iuBfAec9qN2UylQv9NcKR,FALSE,hip hop
Michael & Quincy,Nas,5MfCvL6jCTkxPCBQf3OkYH,FALSE,hip hop
Who Killed It?,Nas,7D3Q7QFN6aUuIMewijFtjl,FALSE,hip hop
Black President,Nas,6sUCli0KetwIaiQLGEcB2a,FALSE,hip hop
Can't Forget About You,Nas,112VBGcsRD3hi8sFJFUiw6,FALSE,hip hop
Zone Out (feat. Bravehearts),Nas,6LZnxCxeFDh8H2PvQGZmNR,FALSE,hip hop
You Wouldn't Understand,Nas,216wexj9KKFX7mdm0Uw7P4,FALSE,hip hop
Wave Gods,Nas,14246VCxRDGZHqlMlqWSz4,FALSE,hip hop
"Made You Look (Remix) (feat. Jadakiss & Ludacris) - Live at Webster Hall, NYC - Dec. 17, 2002",Nas,2gqdMle5JUnLIlzIEhiEL8,FALSE,hip hop
